,County,N,Party,Race,State,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
2377,61.0,81.0,p_republican,USP,MI,2008,0.009769540833517174,0.0114042552807,0.00793419880724,0.00940178348157,0.13
2378,62.0,30.0,p_democrat,USP,MI,2008,0.5903405534317288,0.574041585679,0.540023631708,0.60245760914,0.31
2379,62.0,30.0,p_republican,USP,MI,2008,0.5976688511565889,0.592887953205,0.627784611915,0.60245760914,0.27
2380,63.0,637.0,p_democrat,USP,MI,2008,0.09663913426729535,0.102630507103,0.068296676012,0.0734133139576,0.21
2381,63.0,637.0,p_republican,USP,MI,2008,0.8022275926871278,0.831939867334,0.678428809906,0.758768794477,0.69
2382,64.0,19.0,p_democrat,USP,MI,2008,,,,,0.0
2383,64.0,19.0,p_republican,USP,MI,2008,,,,,0.0
2384,65.0,24.0,p_democrat,USP,MI,2008,0.6510367902336618,0.624447979386,0.72604706387,0.654466896893,0.88
2385,65.0,24.0,p_republican,USP,MI,2008,,,,,0.0
2386,66.0,14.0,p_democrat,USP,MI,2008,,,,,0.0
2387,66.0,14.0,p_republican,USP,MI,2008,,,,,0.0
2388,67.0,19.0,p_democrat,USP,MI,2008,,,,,0.0
2389,67.0,19.0,p_republican,USP,MI,2008,0.7864007170599496,0.788136918667,0.778554918982,0.765939919785,0.56
2390,68.0,7.0,p_democrat,USP,MI,2008,,,,,0.0
2391,68.0,7.0,p_republican,USP,MI,2008,,,,,0.0
2392,69.0,14.0,p_democrat,USP,MI,2008,,,,,0.0
2393,69.0,14.0,p_republican,USP,MI,2008,,,,,0.0
2394,70.0,125.0,p_democrat,USP,MI,2008,0.772804313572447,0.774004417685,0.596520103021,0.743914902162,0.29
2395,70.0,125.0,p_republican,USP,MI,2008,0.41305432845097784,0.413992879994,0.464619230832,0.422637909831,0.53
2396,71.0,19.0,p_democrat,USP,MI,2008,,,,,0.0
2397,71.0,19.0,p_republican,USP,MI,2008,,,,,0.0
2398,72.0,26.0,p_democrat,USP,MI,2008,,,,,0.0
2399,72.0,26.0,p_republican,USP,MI,2008,0.019662384369397098,0.000612279390354,0.00459330946203,0.0169863411619,0.01
2400,73.0,99.0,p_democrat,USP,MI,2008,0.8135460213377256,0.785310957412,0.816491893016,0.803401783163,0.88
2401,73.0,99.0,p_republican,USP,MI,2008,0.6990541806517316,0.736535093018,0.588360614999,0.683282698338,0.69
2402,74.0,80.0,p_democrat,USP,MI,2008,0.3157412862025692,0.326353293021,0.361937511432,0.293235202068,0.05
2403,74.0,80.0,p_republican,USP,MI,2008,0.5786283575759326,0.630953734732,0.598698306541,0.559523368773,0.33
2404,75.0,26.0,p_democrat,USP,MI,2008,0.6888796455662008,0.688879645566,0.801269525506,0.708771761166,0.66
2405,75.0,26.0,p_republican,USP,MI,2008,,,,,0.0
2406,76.0,31.0,p_democrat,USP,MI,2008,0.8393632505764876,0.835725186879,0.827871180971,0.850843378594,0.7
2407,76.0,31.0,p_republican,USP,MI,2008,0.6440028437257906,0.644002843726,0.73977926655,0.663967337821,0.5
2408,77.0,13.0,p_democrat,USP,MI,2008,,,,,0.0
2409,77.0,13.0,p_republican,USP,MI,2008,,,,,0.0
2410,78.0,36.0,p_democrat,USP,MI,2008,,,,,0.0
2411,78.0,36.0,p_republican,USP,MI,2008,0.8311600733429276,0.832307562582,0.862980243867,0.824516808355,0.76
2412,79.0,34.0,p_democrat,USP,MI,2008,0.4343587752850542,0.434358775285,0.517744371244,0.442721781504,0.39
2413,79.0,34.0,p_republican,USP,MI,2008,0.7313039598735851,0.728667095647,0.775244932447,0.739918292095,0.72
2414,80.0,35.0,p_democrat,USP,MI,2008,0.8609781091231923,0.828788304167,0.789610360035,0.858469732051,0.44
2415,80.0,35.0,p_republican,USP,MI,2008,0.8648614057675216,0.863497013652,0.848540622413,0.858469732051,0.7
2416,81.0,157.0,p_democrat,USP,MI,2008,0.7890929954555336,0.808340122023,0.647692566847,0.765743636859,0.78
2417,81.0,157.0,p_republican,USP,MI,2008,0.49890510571362734,0.488477632017,0.500542524424,0.493021024952,0.71
2418,82.0,1267.0,p_democrat,USP,MI,2008,0.31894187453550604,0.290886568863,0.371349788163,0.340923471912,0.3
2419,82.0,1267.0,p_republican,USP,MI,2008,0.8456836296548922,2.80196296635e-13,0.893153984513,0.744727046873,0.75
2420,83.0,22.0,p_democrat,USP,MI,2008,,,,,0.0
2421,83.0,22.0,p_republican,USP,MI,2008,0.4287082955002321,0.373479476114,0.538675191614,0.44570794243,0.36
2422,1.0,54.0,p_democrat,USP,MN,2008,0.5277236562144243,0.623292932688,0.566667845203,0.51191615198,0.37
2423,1.0,54.0,p_republican,USP,MN,2008,0.06856980073773929,0.0155491576106,0.0800646805475,0.0750304317487,0.14
2424,2.0,124.0,p_democrat,USP,MN,2008,0.025379022669845673,0.0257043860507,0.0380222161445,0.0306084749655,0.01
2425,2.0,124.0,p_republican,USP,MN,2008,0.4351770971103381,0.433111660052,0.455858576611,0.416696931793,0.48
2426,3.0,48.0,p_democrat,USP,MN,2008,0.8005345758174496,0.752099867205,0.857304881879,0.804336767549,0.83
2427,3.0,48.0,p_republican,USP,MN,2008,0.5482304429007985,0.517561075515,0.506967443789,0.551025696885,0.51
2428,4.0,62.0,p_democrat,USP,MN,2008,0.048206290134013494,0.119693968434,0.114796222091,0.0434406641795,0.16
2429,4.0,62.0,p_republican,USP,MN,2008,0.9949699425251451,0.993819839041,0.997895669116,0.993347493261,1.0
2430,5.0,32.0,p_democrat,USP,MN,2008,0.7213522898100094,0.634405731781,0.794082403392,0.727345505977,0.57
2431,5.0,32.0,p_republican,USP,MN,2008,0.8349418521078067,0.753960623394,0.860367509548,0.845065798482,0.86
2432,6.0,23.0,p_democrat,USP,MN,2008,,,,,0.0
2433,6.0,23.0,p_republican,USP,MN,2008,,,,,0.0
2434,7.0,53.0,p_democrat,USP,MN,2008,0.4889805446889093,0.420631845073,0.460080424318,0.50217289322,0.15
2435,7.0,53.0,p_republican,USP,MN,2008,0.3445275063481326,0.344399995212,0.437891061165,0.333945981576,0.19
2436,8.0,32.0,p_democrat,USP,MN,2008,,,,,0.0
2437,8.0,32.0,p_republican,USP,MN,2008,0.6617834444272203,0.654679701406,0.690165164688,0.663129643407,0.79
2438,9.0,39.0,p_democrat,USP,MN,2008,0.7166940786491357,0.757486387857,0.779557612991,0.700892133765,0.75
2439,9.0,39.0,p_republican,USP,MN,2008,0.5512974030725553,0.543050642664,0.518443616553,0.541916471938,0.56
2440,10.0,34.0,p_democrat,USP,MN,2008,0.29976463302744744,0.299760998317,0.324969959149,0.296409134052,0.25
2441,10.0,34.0,p_republican,USP,MN,2008,0.24197810320466767,0.243333435228,0.319236733262,0.256086186977,0.12
2442,11.0,72.0,p_democrat,USP,MN,2008,0.5185018508980263,0.581370878944,0.531845093629,0.50641352856,0.16
2443,11.0,72.0,p_republican,USP,MN,2008,0.5025401834692114,0.376573633531,0.514034573115,0.50641352856,0.74
2444,12.0,23.0,p_democrat,USP,MN,2008,,,,,0.0
2445,12.0,23.0,p_republican,USP,MN,2008,,,,,0.0
2446,13.0,24.0,p_democrat,USP,MN,2008,,,,,0.0
2447,13.0,24.0,p_republican,USP,MN,2008,,,,,0.0
2448,14.0,55.0,p_democrat,USP,MN,2008,0.8925491827990933,0.933128308374,0.853204818347,0.87903537231,0.63
2449,14.0,55.0,p_republican,USP,MN,2008,0.5794724232326522,0.465006045989,0.675009646223,0.599315691041,0.68
2450,15.0,29.0,p_democrat,USP,MN,2008,,,,,0.0
2451,15.0,29.0,p_republican,USP,MN,2008,,,,,0.0
2452,16.0,12.0,p_democrat,USP,MN,2008,,,,,0.0
2453,16.0,12.0,p_republican,USP,MN,2008,,,,,0.0
2454,17.0,28.0,p_democrat,USP,MN,2008,0.13042715885109102,0.195433174566,0.117301691806,0.117333495696,0.01
2455,17.0,28.0,p_republican,USP,MN,2008,0.431694739583528,0.454612852012,0.672498408807,0.424193185898,0.12
2456,18.0,62.0,p_democrat,USP,MN,2008,0.6431933344083396,0.676012678299,0.698847287345,0.633760746267,0.63
2457,18.0,62.0,p_republican,USP,MN,2008,0.5024845422305029,0.5022387313,0.476650541414,0.501993041925,0.5
2458,19.0,141.0,p_democrat,USP,MN,2008,0.4387549999436793,0.43755254162,0.52383821765,0.491203041765,0.86
2459,19.0,141.0,p_republican,USP,MN,2008,0.01317449861966439,0.0131019843792,0.010828350562,0.0136971342107,0.04
2460,20.0,19.0,p_democrat,USP,MN,2008,,,,,0.0
2461,20.0,19.0,p_republican,USP,MN,2008,,,,,0.0
2462,21.0,38.0,p_democrat,USP,MN,2008,0.10517065059498876,0.115708359767,0.198801787739,0.10156579575,0.08
2463,21.0,38.0,p_republican,USP,MN,2008,0.7330426541508377,0.766191195241,0.773266987582,0.718677022766,0.91
2464,22.0,33.0,p_democrat,USP,MN,2008,,,,,0.0
2465,22.0,33.0,p_republican,USP,MN,2008,0.8454029805699526,0.833604428923,0.862784165733,0.844743977513,0.74
2466,23.0,37.0,p_democrat,USP,MN,2008,0.526665182679763,0.543315524048,0.520206689522,0.520587399122,0.71
2467,23.0,37.0,p_republican,USP,MN,2008,0.6386679805543748,0.656182715107,0.745539441791,0.631491506242,0.58
2468,24.0,40.0,p_democrat,USP,MN,2008,0.9187801487822493,0.942656383621,0.935059351045,0.911412526832,0.93
2469,24.0,40.0,p_republican,USP,MN,2008,0.3364213645822871,0.268011675487,0.366756766836,0.350485212323,0.17
2470,25.0,44.0,p_democrat,USP,MN,2008,0.004557043872807199,0.00322634651286,0.00317064102191,0.0056120124955,0.04
2471,25.0,44.0,p_republican,USP,MN,2008,0.523589876002898,0.529872003348,0.660286283123,0.506912805716,0.27
2472,26.0,23.0,p_democrat,USP,MN,2008,,,,,0.0
2473,26.0,23.0,p_republican,USP,MN,2008,,,,,0.0
2474,27.0,426.0,p_democrat,USP,MN,2008,0.6300814794701803,0.626616201964,0.705911507855,0.670805258364,0.71
2475,27.0,426.0,p_republican,USP,MN,2008,0.8128690041795871,0.845031327569,0.744682049033,0.779548263789,0.75
2476,28.0,27.0,p_democrat,USP,MN,2008,0.6722036381912058,0.677035949861,0.732033947174,0.667936799594,0.66
2477,28.0,27.0,p_republican,USP,MN,2008,0.1801036707600149,0.173326420709,0.184472523137,0.180093584998,0.26
2478,29.0,34.0,p_democrat,USP,MN,2008,,,,,0.0
2479,29.0,34.0,p_republican,USP,MN,2008,0.5595583195706066,0.561511806914,0.573316366863,0.558021191189,0.58
2480,30.0,18.0,p_democrat,USP,MN,2008,,,,,0.0
2481,30.0,18.0,p_republican,USP,MN,2008,,,,,0.0
2482,31.0,79.0,p_democrat,USP,MN,2008,0.7524110159275746,0.692969655719,0.82250765783,0.74623566512,0.44
2483,31.0,79.0,p_republican,USP,MN,2008,0.7966474190136774,0.770666978703,0.817057807428,0.795294223661,0.71
2484,32.0,30.0,p_democrat,USP,MN,2008,,,,,0.0
2485,32.0,30.0,p_republican,USP,MN,2008,0.6666012213079824,0.613315601213,0.703945469804,0.671779022895,0.61
2486,33.0,20.0,p_democrat,USP,MN,2008,,,,,0.0
2487,33.0,20.0,p_republican,USP,MN,2008,,,,,0.0
2488,34.0,47.0,p_democrat,USP,MN,2008,0.09916491351850949,0.0782337247986,0.0522192028033,0.10595150271,0.01
2489,34.0,47.0,p_republican,USP,MN,2008,0.37937696096772905,0.399691730792,0.358724505762,0.366208765162,0.34
2490,35.0,38.0,p_democrat,USP,MN,2008,0.6497865073754376,0.134802051038,0.861699367236,0.664496341629,0.85
2491,35.0,38.0,p_republican,USP,MN,2008,0.6599882135805275,0.121404857233,0.681898680371,0.664496341629,0.77
2492,36.0,35.0,p_democrat,USP,MN,2008,0.8942753773154697,0.744175496794,0.881526207329,0.901760757953,0.73
2493,36.0,35.0,p_republican,USP,MN,2008,,,,,0.0
2494,37.0,31.0,p_democrat,USP,MN,2008,,,,,0.0
2495,37.0,31.0,p_republican,USP,MN,2008,0.46728425220516767,0.436047318088,0.571402048583,0.467568054236,0.61
2496,38.0,18.0,p_democrat,USP,MN,2008,,,,,0.0
2497,38.0,18.0,p_republican,USP,MN,2008,,,,,0.0
2498,39.0,15.0,p_democrat,USP,MN,2008,,,,,0.0
2499,39.0,15.0,p_republican,USP,MN,2008,,,,,0.0
2500,40.0,26.0,p_democrat,USP,MN,2008,,,,,0.0
2501,40.0,26.0,p_republican,USP,MN,2008,0.46351186908005726,0.450168300125,0.548519683812,0.473507347154,0.69
2502,41.0,20.0,p_democrat,USP,MN,2008,0.9589970070330617,0.898391576523,0.968677402514,0.964294972685,0.78
2503,41.0,20.0,p_republican,USP,MN,2008,,,,,0.0
2504,42.0,33.0,p_democrat,USP,MN,2008,,,,,0.0
2505,42.0,33.0,p_republican,USP,MN,2008,0.6785057411607507,0.69924327982,0.59420359602,0.668635631647,0.45
2506,43.0,28.0,p_democrat,USP,MN,2008,0.6501310887400483,0.668233006704,0.643162580536,0.637119407169,0.24
2507,43.0,28.0,p_republican,USP,MN,2008,,,,,0.0
2508,44.0,19.0,p_democrat,USP,MN,2008,,,,,0.0
2509,44.0,19.0,p_republican,USP,MN,2008,,,,,0.0
2510,45.0,60.0,p_democrat,USP,MN,2008,0.23287446680762808,0.226053498361,0.310295128461,0.23275987154,0.44
2511,45.0,60.0,p_republican,USP,MN,2008,0.5756408501442735,0.494647650766,0.53844801232,0.568055367295,0.37
2512,46.0,37.0,p_democrat,USP,MN,2008,0.17622729539749843,0.100478658724,0.156698254335,0.188628457578,0.06
2513,46.0,37.0,p_republican,USP,MN,2008,0.5402480050864698,0.612594274718,0.50669673812,0.520587399122,0.69
2514,47.0,30.0,p_democrat,USP,MN,2008,0.727912262130259,0.699114404704,0.728058255931,0.739918292095,0.33
2515,47.0,30.0,p_republican,USP,MN,2008,,,,,0.0
2516,48.0,25.0,p_democrat,USP,MN,2008,,,,,0.0
2517,48.0,25.0,p_republican,USP,MN,2008,0.8378937892091698,0.845920086172,0.834379149003,0.834308260193,0.43
2518,49.0,48.0,p_democrat,USP,MN,2008,0.0025806326038219436,0.00506933786646,0.00114463242331,0.00224445562685,0.0
2519,49.0,48.0,p_republican,USP,MN,2008,0.28799418654963804,0.268654608347,0.327765306729,0.293235202068,0.43
2520,50.0,39.0,p_democrat,USP,MN,2008,0.21947279253918997,0.24661418534,0.220528478094,0.211867644524,0.44
2521,50.0,39.0,p_republican,USP,MN,2008,,,,,0.0
2522,51.0,29.0,p_democrat,USP,MN,2008,0.37319093496301003,0.521100774945,0.34711491142,0.353284006731,0.16
2523,51.0,29.0,p_republican,USP,MN,2008,0.14605227944369198,0.142164359178,0.139207157245,0.14475888313,0.19
2524,52.0,33.0,p_democrat,USP,MN,2008,0.5919748055482363,0.552296186473,0.601478334894,0.605601691698,0.72
2525,52.0,33.0,p_republican,USP,MN,2008,0.54426660630993,0.502153701691,0.556389237129,0.543333065032,0.57
2526,53.0,40.0,p_democrat,USP,MN,2008,0.36009031220820115,0.388929044808,0.28142932461,0.350485212323,0.44
2527,53.0,40.0,p_republican,USP,MN,2008,0.883348211627836,0.92042534379,0.855887223334,0.875539025298,0.48
2528,54.0,33.0,p_democrat,USP,MN,2008,,,,,0.0
2529,54.0,33.0,p_republican,USP,MN,2008,0.22695531134062613,0.124465706523,0.249575646678,0.24016347686,0.15
2530,55.0,73.0,p_democrat,USP,MN,2008,0.6128196654188589,0.574745245154,0.557007909948,0.622859579167,0.22
2531,55.0,73.0,p_republican,USP,MN,2008,0.1241391396025985,0.105997054533,0.0804930653713,0.132932514033,0.04
2532,56.0,91.0,p_democrat,USP,MN,2008,0.928190537648889,0.935424668833,0.912349061276,0.921922603783,0.82
2533,56.0,91.0,p_republican,USP,MN,2008,0.010866627542060393,0.00513826358091,0.0086924374312,0.0137682098272,0.0
2534,57.0,34.0,p_democrat,USP,MN,2008,0.5040570171219343,0.518087512107,0.492144567388,0.499006417207,0.59
2535,57.0,34.0,p_republican,USP,MN,2008,0.062249192332793316,0.0413218100114,0.0660590064408,0.0668815877741,0.01
2536,58.0,47.0,p_democrat,USP,MN,2008,0.9348195488124225,0.974823842819,0.914680895258,0.920938683281,0.58
2537,58.0,47.0,p_republican,USP,MN,2008,0.11708870261400492,0.089427838828,0.153564183972,0.120072726096,0.25
2538,59.0,22.0,p_democrat,USP,MN,2008,,,,,0.0
2539,59.0,22.0,p_republican,USP,MN,2008,0.5281955159956191,0.446267447017,0.650409920754,0.53414621691,0.34
2540,60.0,82.0,p_democrat,USP,MN,2008,0.38027891857072565,0.338327544489,0.569582636823,0.374695016898,0.68
2541,60.0,82.0,p_republican,USP,MN,2008,0.47568005249877854,0.346409433404,0.442104134721,0.485829894174,0.14
2542,61.0,30.0,p_democrat,USP,MN,2008,,,,,0.0
2543,61.0,30.0,p_republican,USP,MN,2008,0.4032856459614009,0.333422235534,0.43205000201,0.407090835491,0.33
2544,62.0,178.0,p_democrat,USP,MN,2008,0.6998890760260037,0.706882631889,0.777700455249,0.712655289863,0.68
2545,62.0,178.0,p_republican,USP,MN,2008,0.7357267585870775,0.715044705901,0.784109474137,0.768762783603,0.89
2546,63.0,21.0,p_democrat,USP,MN,2008,,,,,0.0
2547,63.0,21.0,p_republican,USP,MN,2008,0.9523067023489022,0.943262639392,0.956618051119,0.951882477279,0.51
2548,64.0,43.0,p_democrat,USP,MN,2008,0.1924542487823674,0.248412183304,0.239428819074,0.182480226809,0.23
2549,64.0,43.0,p_republican,USP,MN,2008,0.13601259318728,0.0871739710001,0.100345275276,0.140788850189,0.19
2550,65.0,37.0,p_democrat,USP,MN,2008,0.22686849711170742,0.276076642657,0.26539850878,0.217918969439,0.2
2551,65.0,37.0,p_republican,USP,MN,2008,0.5913084992952946,0.669663842532,0.697719745787,0.575459486592,0.58
2552,66.0,33.0,p_democrat,USP,MN,2008,0.43937983270076686,0.445401076331,0.54455052469,0.42616138419,0.51
2553,66.0,33.0,p_republican,USP,MN,2008,0.6027021103243597,0.601994394396,0.642697967567,0.605601691698,0.7
2554,67.0,24.0,p_democrat,USP,MN,2008,,,,,0.0
2555,67.0,24.0,p_republican,USP,MN,2008,,,,,0.0
2556,68.0,44.0,p_democrat,USP,MN,2008,0.6230453673076104,0.297849390903,0.690606633933,0.646583903961,0.8
2557,68.0,44.0,p_republican,USP,MN,2008,0.6147371050169492,0.634414492742,0.695753702206,0.599315691041,0.51
2558,69.0,184.0,p_democrat,USP,MN,2008,0.7764865183192378,0.752143431492,0.857855158469,0.750745830535,0.91
2559,69.0,184.0,p_republican,USP,MN,2008,0.5083464331961098,0.328607947169,0.491429466758,0.505936141175,0.72
2560,70.0,44.0,p_democrat,USP,MN,2008,0.834299209629055,0.835104243909,0.758636650145,0.826312539037,0.77
2561,70.0,44.0,p_republican,USP,MN,2008,0.693468643358614,0.693682172009,0.694996612262,0.693703332601,0.38
2562,71.0,33.0,p_democrat,USP,MN,2008,0.6513978604174775,0.641849472049,0.573650388682,0.668635631647,0.39
2563,71.0,33.0,p_republican,USP,MN,2008,0.7365867560838582,0.736958776696,0.67158787668,0.730786368322,0.35
2564,72.0,24.0,p_democrat,USP,MN,2008,,,,,0.0
2565,72.0,24.0,p_republican,USP,MN,2008,0.2816431217914478,0.289252975599,0.384625119137,0.275708936772,0.18
2566,73.0,102.0,p_democrat,USP,MN,2008,0.07472825482454643,0.115949566605,0.0830589253237,0.066067164175,0.0
2567,73.0,102.0,p_republican,USP,MN,2008,0.9452440273440502,0.933823912616,0.902374916985,0.951484439366,0.89
2568,74.0,26.0,p_democrat,USP,MN,2008,0.9542711119810169,0.953986901525,0.950462338277,0.954438547264,0.79
2569,74.0,26.0,p_republican,USP,MN,2008,0.905593446184357,0.905803790517,0.904019392982,0.911412526832,0.85
2570,75.0,26.0,p_democrat,USP,MN,2008,,,,,0.0
2571,75.0,26.0,p_republican,USP,MN,2008,0.6388731794185843,0.671747787272,0.664226551745,0.629110754796,0.47
2572,76.0,31.0,p_democrat,USP,MN,2008,0.7845408919539998,0.707280562262,0.768254577313,0.793298448091,0.38
2573,76.0,31.0,p_republican,USP,MN,2008,0.8941366542888294,0.81091370365,0.904400620815,0.900479499205,0.88
2574,77.0,39.0,p_democrat,USP,MN,2008,0.05012604806227974,0.035246144871,0.0551274217229,0.0546433646201,0.04
2575,77.0,39.0,p_republican,USP,MN,2008,0.5870668810146997,0.568271551116,0.637956766847,0.594486623695,0.3
2576,78.0,20.0,p_democrat,USP,MN,2008,,,,,0.0
2577,78.0,20.0,p_republican,USP,MN,2008,0.9095527038324824,0.895552050911,0.920511100936,0.911412526832,0.74
2578,79.0,33.0,p_democrat,USP,MN,2008,0.24489175083428527,0.268233893624,0.201415752682,0.24016347686,0.05
2579,79.0,33.0,p_republican,USP,MN,2008,0.5269211211040022,0.482207220046,0.641064633257,0.543333065032,0.79
2580,80.0,24.0,p_democrat,USP,MN,2008,0.6524915185815983,0.62577356894,0.729179781804,0.654466896893,0.41
2581,80.0,24.0,p_republican,USP,MN,2008,0.5857058532660934,0.629729233855,0.563894652395,0.568055367295,0.23
2582,81.0,22.0,p_democrat,USP,MN,2008,0.8903399445532085,0.886708738915,0.931197830836,0.88589205147,0.86
2583,81.0,22.0,p_republican,USP,MN,2008,,,,,0.0
2584,82.0,90.0,p_democrat,USP,MN,2008,0.45654645522173565,0.449071761796,0.348296657806,0.447593399811,0.12
2585,82.0,90.0,p_republican,USP,MN,2008,0.22756094911890443,0.221500300542,0.279812867322,0.226129036212,0.49
2586,83.0,21.0,p_democrat,USP,MN,2008,,,,,0.0
2587,83.0,21.0,p_republican,USP,MN,2008,0.8928023458892499,0.878528786908,0.883412343987,0.895054369938,0.42
2588,84.0,33.0,p_democrat,USP,MN,2008,0.3692861015515879,0.29287827068,0.456368173448,0.373011910112,0.49
2589,84.0,33.0,p_republican,USP,MN,2008,0.23740165775329652,0.193086073086,0.292138311922,0.24016347686,0.09
2590,85.0,49.0,p_democrat,USP,MN,2008,0.8453893439403857,0.78850175546,0.86963627052,0.861793650034,0.29
2591,85.0,49.0,p_republican,USP,MN,2008,0.010466338488092987,0.00694904189037,0.00607086455864,0.01265042135,0.01
2592,86.0,40.0,p_democrat,USP,MN,2008,0.32169791564109734,0.297061668274,0.257066844365,0.311542340562,0.52
2593,86.0,40.0,p_republican,USP,MN,2008,0.20692572712635512,0.179077271717,0.268369651072,0.186565974858,0.03
2594,87.0,31.0,p_democrat,USP,MN,2008,0.476927489495099,0.515234853076,0.495569655506,0.467568054236,0.34
2595,87.0,31.0,p_republican,USP,MN,2008,,,,,0.0
2596,Belknap,16.0,p_democrat,USP,NH,2008,0.9076696456771721,0.908978082934,0.895614011236,0.911412526832,0.56
2597,Belknap,16.0,p_republican,USP,NH,2008,,,,,0.0
2598,Carroll,19.0,p_democrat,USP,NH,2008,0.8629154756497566,0.8642584655,0.901114643402,0.860922170167,0.63
2599,Carroll,19.0,p_republican,USP,NH,2008,,,,,0.0
2600,Cheshire,27.0,p_democrat,USP,NH,2008,0.8903216864033117,0.885146007567,0.842336270117,0.876968865138,0.6
2601,Cheshire,27.0,p_republican,USP,NH,2008,,,,,0.0
2602,Coos,27.0,p_democrat,USP,NH,2008,0.8095884371742291,0.726364080452,0.878569226913,0.814522214755,0.84
2603,Coos,27.0,p_republican,USP,NH,2008,0.4396767934272581,0.411084617739,0.375579365405,0.444139840988,0.16
2604,Grafton,41.0,p_democrat,USP,NH,2008,0.732061352149237,0.731816263938,0.77085376115,0.732573300007,0.74
2605,Grafton,41.0,p_republican,USP,NH,2008,0.7725681572948183,0.764487396588,0.824877181203,0.780591572978,0.82
2606,Hillsborough,50.0,p_democrat,USP,NH,2008,0.6041324516665268,0.610116376491,0.638226325021,0.616305224983,0.69
2607,Hillsborough,50.0,p_republican,USP,NH,2008,0.7041949659598031,0.703773045093,0.727546435813,0.699312570866,0.37
2608,Merrimack,38.0,p_democrat,USP,NH,2008,,,,,0.0
2609,Merrimack,38.0,p_republican,USP,NH,2008,,,,,0.0
2610,Rockingham,41.0,p_democrat,USP,NH,2008,0.9710853761278304,0.974972141594,0.981635397801,0.976311537818,0.97
2611,Rockingham,41.0,p_republican,USP,NH,2008,0.5946011519013479,0.586055129902,0.587183414869,0.58143419937,0.74
